web-scraper-order,web-scraper-start-url,name,price
"1668802244-1353","https://www.primark.com/en-us/all-products/menswear/c/mens","5-Pack Wilson Sports Crew Socks","$11.00"
"1668802244-1354","https://www.primark.com/en-us/all-products/menswear/c/mens","Cuffed Cargo Pants","$25.00"
"1668802244-1355","https://www.primark.com/en-us/all-products/menswear/c/mens","Metal Clasp Military Belt","$6.00"
"1668802244-1356","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Cargo Utility Shorts","$13.00"
"1668802244-1357","https://www.primark.com/en-us/all-products/menswear/c/mens","Relaxed Cotton Twill Shorts","$16.00"
"1668802244-1358","https://www.primark.com/en-us/all-products/menswear/c/mens","5-Pack Performance Socks","$9.00"
"1668802244-1359","https://www.primark.com/en-us/all-products/menswear/c/mens","Green Cargo Utility Shorts","$13.00"
"1668802244-1360","https://www.primark.com/en-us/all-products/menswear/c/mens","Striped Pajama Shorts","$10.00"
"1668802244-1361","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray Modal Briefs","$13.00"
"1668802244-1362","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Crew Neck Lounge Sweater","$14.00"
"1668802244-1363","https://www.primark.com/en-us/all-products/menswear/c/mens","Drawstring Hoodie","$13.00"
"1668802244-1364","https://www.primark.com/en-us/all-products/menswear/c/mens","Stretch Cotton Chino Shorts","$16.00"
"1668802244-1365","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Striped Boxer Briefs","$7.00"
"1668802244-1366","https://www.primark.com/en-us/all-products/menswear/c/mens","Wide Tooth Comb","$2.50"
"1668802244-1367","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Drawstring Pajama Bottoms","$12.00"
"1668802244-1368","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Boxer Briefs","$11.00"
"1668802244-1369","https://www.primark.com/en-us/all-products/menswear/c/mens","Heel Detail Sneakers","$20.00"
"1668802244-1370","https://www.primark.com/en-us/all-products/menswear/c/mens","Drawstring Hoodie","$13.00"
"1668802244-1371","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Chino Shorts","$8.00"
"1668802244-1372","https://www.primark.com/en-us/all-products/menswear/c/mens","Camo NBA Los Angeles Lakers Logo Cap","$10.00"
"1668802244-1373","https://www.primark.com/en-us/all-products/menswear/c/mens","Tie Dye Zip Hoodie","$18.00"
"1668802244-1374","https://www.primark.com/en-us/all-products/menswear/c/mens","Freefit Skinny Jeans","$25.00"
"1668802244-1375","https://www.primark.com/en-us/all-products/menswear/c/mens","Primark Cares Black Workout T-Shirt","$7.00"
"1668802244-1376","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Tank","$9.00"
"1668802244-1377","https://www.primark.com/en-us/all-products/menswear/c/mens","Print Swim Shorts","$8.00"
"1668802244-1378","https://www.primark.com/en-us/all-products/menswear/c/mens","Short Sleeve Linen Shirt","$15.00"
"1668802244-1379","https://www.primark.com/en-us/all-products/menswear/c/mens","Relaxed Straight Leg Jeans","$18.00"
"1668802244-1380","https://www.primark.com/en-us/all-products/menswear/c/mens","White Tank","$9.00"
"1668802244-1381","https://www.primark.com/en-us/all-products/menswear/c/mens","Freefit Skinny Jeans","$25.00"
"1668802244-1382","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Dip Dye Ombre Shorts","$8.00"
"1668802244-1383","https://www.primark.com/en-us/all-products/menswear/c/mens","Crew Neck Sweatshirt","$9.00"
"1668802244-1384","https://www.primark.com/en-us/all-products/menswear/c/mens","Multi Dip Dye Ombre Shorts","$8.00"
"1668802244-1385","https://www.primark.com/en-us/all-products/menswear/c/mens","Tan NBA Los Angeles Lakers Logo Cap","$12.00"
"1668802244-1386","https://www.primark.com/en-us/all-products/menswear/c/mens","5-Pack Performance Socks","$9.00"
"1668802244-1387","https://www.primark.com/en-us/all-products/menswear/c/mens","Blue Striped Swim Shorts","$8.00"
"1668802244-1388","https://www.primark.com/en-us/all-products/menswear/c/mens","Mesh Gym Shorts","$8.00"
"1668802244-1389","https://www.primark.com/en-us/all-products/menswear/c/mens","Mesh Gym Shorts","$8.00"
"1668802244-1390","https://www.primark.com/en-us/all-products/menswear/c/mens","Muscle Fit Short Sleeve T-Shirt","$6.00"
"1668802244-1391","https://www.primark.com/en-us/all-products/menswear/c/mens","Muscle Fit Short Sleeve T-Shirt","$6.00"
"1668802244-1392","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Crew Neck T-Shirt","$4.50"
"1668802244-1393","https://www.primark.com/en-us/all-products/menswear/c/mens","Navy Basic Piqué Polo","$7.00"
"1668802244-1394","https://www.primark.com/en-us/all-products/menswear/c/mens","Dressy Twill Pants","$17.00"
"1668802244-1395","https://www.primark.com/en-us/all-products/menswear/c/mens","Forest Green Penn Pullover Hoodie","$18.00"
"1668802244-1396","https://www.primark.com/en-us/all-products/menswear/c/mens","Wooden Wellness Styling Hairbrush","$3.00"
"1668802244-1397","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Canvas Cuffed Cargo Pants","$25.00"
"1668802244-1398","https://www.primark.com/en-us/all-products/menswear/c/mens","White NBA Brooklyn Nets T-Shirt","$16.00"
"1668802244-1399","https://www.primark.com/en-us/all-products/menswear/c/mens","Red Penn Backpack","$18.00"
"1668802244-1400","https://www.primark.com/en-us/all-products/menswear/c/mens","Wooden Wellness Beard Styler","$2.50"
"1668802244-1401","https://www.primark.com/en-us/all-products/menswear/c/mens","Straight Jeans","$25.00"
"1668802244-1402","https://www.primark.com/en-us/all-products/menswear/c/mens","Men's Wellness Grooming Kit","$6.00"
"1668802244-1403","https://www.primark.com/en-us/all-products/menswear/c/mens","Men's Wellness Exfoliating Body Scrub","$4.50"
"1668802244-1404","https://www.primark.com/en-us/all-products/menswear/c/mens","Wooden Wellness Round Hairbrush","$3.00"
"1668802244-1405","https://www.primark.com/en-us/all-products/menswear/c/mens","Knit Low-Tops","$20.00"
"1668802244-1406","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Knit Cage Sneakers","$20.00"
"1668802244-1407","https://www.primark.com/en-us/all-products/menswear/c/mens","Slim Fit Stretch Bleach Jeans","$18.00"
"1668802244-1408","https://www.primark.com/en-us/all-products/menswear/c/mens","White Knit Cage Sneakers","$16.00"
"1668802244-1409","https://www.primark.com/en-us/all-products/menswear/c/mens","Basic Slim Paneled Joggers","$12.00"
"1668802244-1410","https://www.primark.com/en-us/all-products/menswear/c/mens","Invisible Sports Socks","$8.00"
"1668802244-1411","https://www.primark.com/en-us/all-products/menswear/c/mens","Invisible Sports Socks","$8.00"
"1668802244-1412","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray 4-In-1 Foot File","$2.00"
"1668802244-1413","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray 3-In-1 Fish Comb","$2.00"
"1668802244-1414","https://www.primark.com/en-us/all-products/menswear/c/mens","NBA Los Angeles Lakers Crew Socks, 3 Pack","$11.00"
"1668802244-1415","https://www.primark.com/en-us/all-products/menswear/c/mens","32-Pack PS Dental Floss Harps","$1.00"
"1668802244-1416","https://www.primark.com/en-us/all-products/menswear/c/mens","4-Pack Gray Nail Files","$2.00"
"1668802244-1417","https://www.primark.com/en-us/all-products/menswear/c/mens","Blackhead Pore Remover Tool","$2.00"
"1668802244-1418","https://www.primark.com/en-us/all-products/menswear/c/mens","2-Pack PS Freshmint Dental Floss","$1.50"
"1668802244-1419","https://www.primark.com/en-us/all-products/menswear/c/mens","Freefit Slim Jeans","$25.00"
"1668802244-1420","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Free Fit Slim Jeans","$25.00"
"1668802244-1421","https://www.primark.com/en-us/all-products/menswear/c/mens","Great Outdoors Color Block Tech Half Zip Fleece","$20.00"
"1668802244-1422","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray Hair Brush","$1.50"
"1668802244-1423","https://www.primark.com/en-us/all-products/menswear/c/mens","Slim Fit Stretch Jeans","$18.00"
"1668802244-1424","https://www.primark.com/en-us/all-products/menswear/c/mens","3-Pack Striped Mix Modal Boxer Briefs","$13.00"
"1668802244-1425","https://www.primark.com/en-us/all-products/menswear/c/mens","PS Vitamin C Bubble Sheet Face Mask","$2.50"
"1668802244-1426","https://www.primark.com/en-us/all-products/menswear/c/mens","5-Pack Black/Gray Striped Sports Socks","$9.00"
"1668802244-1427","https://www.primark.com/en-us/all-products/menswear/c/mens","PS Elements Night Eau De Toilette","$5.00"
"1668802244-1428","https://www.primark.com/en-us/all-products/menswear/c/mens","Noble Knight Eau De Toilette Pour Homme 50ml","$5.00"
"1668802244-1429","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray Drawstring Joggers","$9.00"
"1668802244-1430","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Terry Ankle Socks Set","$6.00"
"1668802244-1431","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Terry Sneaker Socks Set","$6.00"
"1668802244-1432","https://www.primark.com/en-us/all-products/menswear/c/mens","PS Charcoal Scrub Mask Pouch","$3.00"
"1668802244-1433","https://www.primark.com/en-us/all-products/menswear/c/mens","5-Pack Socks","$3.50"
"1668802244-1434","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Skinny Jeans","$18.00"
"1668802244-1435","https://www.primark.com/en-us/all-products/menswear/c/mens","Cotton Skinny Jeans","$18.00"
"1668802244-1436","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Denim Stretch Slim Jeans","$18.00"
"1668802244-1437","https://www.primark.com/en-us/all-products/menswear/c/mens","Basic Drawstring Waist Joggers","$9.00"
"1668802244-1438","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Utility Cargo Shorts","$18.00"
"1668802244-1439","https://www.primark.com/en-us/all-products/menswear/c/mens","Navy Rinse Slim Fit Jeans","$18.00"
"1668802244-1440","https://www.primark.com/en-us/all-products/menswear/c/mens","Khaki Cargo Pocket Shorts","$13.00"
"1668802244-1441","https://www.primark.com/en-us/all-products/menswear/c/mens","Black Cargo Pocket Shorts","$13.00"
"1668802244-1442","https://www.primark.com/en-us/all-products/menswear/c/mens","Men's Face Cleansing Brush","$1.00"
"1668802244-1443","https://www.primark.com/en-us/all-products/menswear/c/mens","Gray Space Dye Tie Waist Sports Shorts","$14.00"
"1668802244-1444","https://www.primark.com/en-us/all-products/menswear/c/mens","PS Gray Standing Mirror","$3.50"
"1668802370-1445","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Lace Trim Hipster Briefs","$8.00"
"1668802370-1446","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Elegant Lace Thongs","$6.00"
"1668802370-1447","https://www.primark.com/en-us/all-products/womenswear/c/womens","Faux Fur Checkerboard Slides","$10.00"
"1668802370-1448","https://www.primark.com/en-us/all-products/womenswear/c/womens","Faux Fur Checkerboard Slides","$10.00"
"1668802370-1449","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Cotton Mini Briefs","$5.00"
"1668802370-1450","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Cotton Mini Briefs","$5.00"
"1668802370-1451","https://www.primark.com/en-us/all-products/womenswear/c/womens","Reusable Christmas Shopper","$2.00"
"1668802370-1452","https://www.primark.com/en-us/all-products/womenswear/c/womens","V-Neck Long Sleeve Cotton Rich Top","$5.50"
"1668802370-1453","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Chunky Rings","$5.50"
"1668802370-1454","https://www.primark.com/en-us/all-products/womenswear/c/womens","Stretch Tank","$3.50"
"1668802370-1455","https://www.primark.com/en-us/all-products/womenswear/c/womens","Stretch Tank","$3.50"
"1668802370-1456","https://www.primark.com/en-us/all-products/womenswear/c/womens","Stretch Tank","$3.50"
"1668802370-1457","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack Chunky Rings","$5.50"
"1668802370-1458","https://www.primark.com/en-us/all-products/womenswear/c/womens","High-Waisted Coated Skinny Jeans","$17.00"
"1668802370-1459","https://www.primark.com/en-us/all-products/womenswear/c/womens","4-Pack Multi Print Bikini Briefs","$5.00"
"1668802370-1460","https://www.primark.com/en-us/all-products/womenswear/c/womens","Knit Beanie Hat","$4.50"
"1668802370-1461","https://www.primark.com/en-us/all-products/womenswear/c/womens","Padded Ski Gloves","$8.00"
"1668802370-1462","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Multicolor Rhinestone Rings","$5.50"
"1668802370-1463","https://www.primark.com/en-us/all-products/womenswear/c/womens","Sequin Mini Slip Dress","$25.00"
"1668802370-1464","https://www.primark.com/en-us/all-products/womenswear/c/womens","Fur Trim Ankle Boots","$11.00"
"1668802370-1465","https://www.primark.com/en-us/all-products/womenswear/c/womens","Turtleneck Bodysuit","$10.00"
"1668802370-1466","https://www.primark.com/en-us/all-products/womenswear/c/womens","Faux Fur Plush Grab Bag","$16.00"
"1668802370-1467","https://www.primark.com/en-us/all-products/womenswear/c/womens","High Waist Coated Skinny Jeans","$17.00"
"1668802370-1468","https://www.primark.com/en-us/all-products/womenswear/c/womens","Long Sleeve Bodysuit","$10.00"
"1668802370-1469","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Pack Bouclé Star Socks","$3.00"
"1668802370-1470","https://www.primark.com/en-us/all-products/womenswear/c/womens","Flare Heel Faux Leather Platform Sandals","$21.00"
"1668802370-1471","https://www.primark.com/en-us/all-products/womenswear/c/womens","Cable Knit Cardigan","$16.00"
"1668802370-1472","https://www.primark.com/en-us/all-products/womenswear/c/womens","Fleece Zip Pullover","$22.00"
"1668802370-1473","https://www.primark.com/en-us/all-products/womenswear/c/womens","Knit Christmas Hat","$6.00"
"1668802370-1474","https://www.primark.com/en-us/all-products/womenswear/c/womens","Reversible Fluffy Faux Leather Bucket Hat","$8.00"
"1668802370-1475","https://www.primark.com/en-us/all-products/womenswear/c/womens","Ripped Wide Leg Jeans","$22.00"
"1668802370-1476","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Button Double-Breasted Blazer","$32.00"
"1668802370-1477","https://www.primark.com/en-us/all-products/womenswear/c/womens","5-Pack Lettuce Hem Color Block Socks","$4.50"
"1668802370-1478","https://www.primark.com/en-us/all-products/womenswear/c/womens","Faux Leather Bow Purse","$5.00"
"1668802370-1479","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Pack Menopause Bralettes","$16.00"
"1668802370-1480","https://www.primark.com/en-us/all-products/womenswear/c/womens","Seamfree Bralette & Briefs Set","$8.00"
"1668802370-1481","https://www.primark.com/en-us/all-products/womenswear/c/womens","3-Pack The Grinch Ankle Socks","$6.00"
"1668802370-1482","https://www.primark.com/en-us/all-products/womenswear/c/womens","Tom and Jerry Sweatshirt","$18.00"
"1668802370-1483","https://www.primark.com/en-us/all-products/womenswear/c/womens","Disney Minnie Mouse Large Shopper","$5.00"
"1668802370-1484","https://www.primark.com/en-us/all-products/womenswear/c/womens","Sequin Mini Skirt","$18.00"
"1668802370-1485","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Pack Bouclé Star Socks","$4.00"
"1668802370-1486","https://www.primark.com/en-us/all-products/womenswear/c/womens","2-Pack Menopause Camis","$16.00"
"1668802370-1487","https://www.primark.com/en-us/all-products/womenswear/c/womens","Wool Beret","$7.00"
"1668802370-1488","https://www.primark.com/en-us/all-products/womenswear/c/womens","Lace Bralette and Briefs Set","$8.00"
"1668802370-1489","https://www.primark.com/en-us/all-products/womenswear/c/womens","The Grinch Fluffy Socks","$5.00"
